1000.2 0.688068
1001.6 0.706773
1003.1 0.69856
1004.5 0.687938
1006.0 0.68918
1007.4 0.687026
1008.9 0.686967
1010.3 0.685873
1011.8 0.702328
1013.2 0.667764
1014.6 0.718002
1016.1 0.694543
1017.5 0.658114
1019.0 0.700379
1020.4 0.712687
1021.9 0.720714
1023.3 0.71598
1024.8 0.711683
1026.2 0.723736
1027.6 0.695835
1029.1 0.719403
1030.5 0.709883
1032.0 0.717905
1033.4 0.678601
1034.9 0.704008
1036.3 0.715195
1037.8 0.720895
1039.2 0.739216
1040.6 0.70644
1042.1 0.68317
1043.5 0.660029
1045.0 0.695364
1046.4 0.69705
1047.9 0.668081
1049.3 0.692183
1050.8 0.667241
1052.2 0.662936
1053.7 0.630438
1055.1 0.637242
1056.5 0.625493
1058.0 0.651553
1059.4 0.668073
1060.9 0.673053
1062.3 0.62039
1063.8 0.642525
1065.2 0.653328
1066.7 0.604584
1068.1 0.60452
1069.5 0.626803
